attendance_id,dli_number,parade_date,attendance_status,late_status,excused_leave
ATT03952,DLI23SDA000043,2026-04-25,ABSENT,NO,Yes
ATT00384,DLI22SDA000015,2024-09-08,Absent,No,N
ATT07711,DLI24SDA000049,2024-10-31,PRESENT,N,No
ATT10434,DLI25SDA000068,2025-10-05,Present,No,No
ATT03904,DLI23SDA000042,2026-04-25,Present,No,No
ATT04712,DLI23SDA000059,2026-01-17,absent,N,No
ATT03942,DLI23SDA000043,2025-12-08,Absent,No,No
ATT08942,DLI25SDA000006,2025-08-24,Present,No,no
ATT02505,DLI23SDA000013,2026-01-24,Absent,No,NO
ATT02002,DLI23SDA000003,2024-11-30,Absent,No,No
ATT02954,DLI23SDA000023,2024-09-22,PRESENT,No,No
ATT04924,DLI23SDA000064,2024-10-13,Present,NO,no
ATT03797,DLI23SDA000040,2025-11-15,Present,N,no
ATT03542,DLI23SDA000035,2025-01-26,Present,Y,No
ATT02092,DLI23SDA000005,2024-10-13,Present,N,N
ATT04329,DLI23SDA000051,2026-01-24,Present,N,No
ATT07760,DLI24SDA000050,2024-10-20,Present,No,N
ATT10322,DLI25SDA000063,2026-02-08,Present,NO,No
ATT07489,DLI24SDA000044,2026-04-25,Present,No,No
ATT10747,DLI99SDA009999,2025-01-05,A,yes,No
ATT02181,DLI23SDA000007,2024-08-17,Present,No,NO
ATT06864,DLI24SDA000032,2025-10-05,Present,No,N
ATT09266,DLI25SDA000019,2026-02-08,Present,No,No
ATT05539,DLI24SDA000006,2025-10-16,Present,Y,No
ATT10098,DLI25SDA000054,2025-10-05,Present,N,NO
ATT10771,DLI23SDA009970,2025-10-05,A,No,Y
ATT06125,DLI24SDA000018,2024-09-22,Present,No,No
ATT10112,DLI25SDA000054,2026-05-02,ABSENT,NO,No
ATT08155,DLI24SDA000057,2026-07-11,Absent,no,Yes
ATT01129,DLI22SDA000042,2025-03-02,Present,no,N
ATT03300,DLI23SDA000030,2024-12-15,Absent,No,NO
ATT05949,DLI24SDA000014,2025-12-08,Present,NO,no
ATT06392,DLI24SDA000023,2025-01-26,Present,NO,No
ATT04497,DLI23SDA000055,2024-11-17,Present,No,No
ATT06913,DLI24SDA000033,2025-09-21,Present,No,No
ATT07263,DLI24SDA000040,2025-04-12,Absent,No,No
ATT10035,DLI25SDA000051,2026-02-28,Present,N,no
ATT02976,DLI23SDA000023,2025-09-06,Present,No,No
ATT00243,DLI22SDA000009,2025-05-10,Present,N,no
ATT02902,DLI23SDA000022,2024-08-24,Present,N,no
ATT02056,DLI23SDA000004,2025-03-02,Present,no,no
ATT00083,DLI22SDA000004,2024-08-08,Present,N,N
ATT00989,DLI22SDA000037,2024-12-07,Present,no,N
ATT08955,DLI25SDA000006,2026-02-28,Present,N,No
ATT10872,DLI23SDA008714,2025-11-15,absent,Y,No
ATT05052,DLI23SDA000066,2026-02-28,Present,no,no
ATT05230,DLI23SDA000070,2025-08-17,Present,N,N
ATT09303,DLI25SDA000021,2025-09-06,PRESENT,NO,No
ATT06244,DLI24SDA000020,2025-04-27,Present,No,No
ATT08256,DLI24SDA000059,2026-05-17,Present,No,NO
ATT08724,DLI24SDA000069,2024-09-08,Present,no,No
ATT04152,DLI23SDA000048,2024-09-08,PRESENT,N,N
ATT04045,DLI23SDA000045,2026-03-21,PRESENT,No,No
ATT03782,DLI23SDA000040,2025-01-26,ABSENT,No,No
ATT10915,DLI23SDA009802,2025-09-06,Absent,no,N
ATT05568,DLI24SDA000007,2024-10-26,Present,N,NO
ATT05130,DLI23SDA000068,2025-04-12,Present,NO,No
ATT02491,DLI23SDA000013,2025-04-27,Present,NO,No
ATT09737,DLI25SDA000039,2025-09-28,Present,NO,no
ATT04232,DLI23SDA000049,2026-01-17,Absent,N,No
ATT04420,DLI23SDA000053,2025-10-16,Present,Yes,no
ATT06259,DLI24SDA000020,2026-01-31,Present,No,NO
ATT05743,DLI24SDA000010,2025-10-16,Present,N,No
ATT08456,DLI24SDA000063,2026-03-28,Present,no,N
ATT07161,DLI24SDA000038,2025-04-12,Present,NO,no
ATT07721,DLI24SDA000049,2025-03-29,Present,no,No
ATT10394,DLI25SDA000066,2026-02-08,Present,YES,no
ATT00974,DLI22SDA000037,2024-08-08,present,No,no
ATT04166,DLI23SDA000048,2025-01-26,Absent,NO,No
ATT07540,DLI24SDA000045,2026-04-25,Present,Yes,no
ATT09524,DLI25SDA000030,2025-11-15,Present,No,NO
ATT07993,DLI24SDA000054,2026-01-31,Present,NO,no
ATT00253,DLI22SDA000010,2024-10-13,Present,No,No
ATT00785,DLI22SDA000030,2024-08-08,PRESENT,N,no
ATT06887,DLI24SDA000033,2024-09-01,Present,No,NO
ATT04574,DLI23SDA000056,2026-03-28,Present,No,No
ATT05404,DLI24SDA000004,2024-08-04,Present,no,NO
ATT04046,DLI23SDA000045,2026-03-28,Present,No,N
ATT07173,DLI24SDA000038,2025-12-08,A,N,YES
ATT00443,DLI22SDA000017,2024-10-20,P,No,NO
ATT04055,DLI23SDA000046,2024-09-01,Present,no,No
ATT00869,DLI22SDA000033,2024-09-01,Present,N,NO
ATT08312,DLI24SDA000061,2024-08-08,Present,no,No
ATT00955,DLI22SDA000036,2024-10-13,Present,No,NO
ATT06796,DLI24SDA000031,2024-11-30,Present,NO,NO
ATT08099,DLI24SDA000056,2026-03-28,Present,No,NO
ATT04836,DLI23SDA000062,2024-12-15,Present,N,No
ATT00185,DLI22SDA000007,2025-03-29,Present,No,no
ATT04502,DLI23SDA000055,2025-01-26,Present,N,N
ATT08800,DLI24SDA000070,2025-09-21,Present,No,NO
ATT05228,DLI23SDA000070,2025-05-03,Present,No,NO
ATT03060,DLI23SDA000025,2024-12-15,Present,No,no
ATT02037,DLI23SDA000004,2024-08-17,P,no,N
ATT07770,DLI24SDA000050,2025-02-01,Present,N,N
ATT06481,DLI24SDA000025,2024-09-14,Present,No,No
ATT02726,DLI23SDA000018,2025-01-26,Present,No,NO
ATT09548,DLI25SDA000031,2025-11-15,Present,No,NO
ATT00660,DLI22SDA000025,2024-10-26,Present,N,No
ATT09652,DLI25SDA000035,2026-03-21,Present,no,No
ATT01223,DLI22SDA000046,2024-09-22,Present,NO,No
ATT02952,DLI23SDA000023,2024-09-08,Absent,NO,No
ATT05581,DLI24SDA000007,2025-04-27,Present,N,N
ATT05113,DLI23SDA000068,2024-09-14,Present,N,No
ATT05650,DLI24SDA000008,2026-03-21,Present,no,NO
ATT00911,DLI22SDA000034,2025-01-26,Absent,no,No
ATT09371,DLI25SDA000023,2026-07-18,Present,No,NO
ATT06243,DLI24SDA000020,2025-04-12,Present,no,no
ATT09313,DLI25SDA000021,2026-01-31,Present,No,N
ATT03013,DLI23SDA000024,2025-01-05,Present,no,No
ATT07041,DLI24SDA000036,2024-09-08,P,N,No
ATT04110,DLI23SDA000047,2024-10-26,Present,Yes,no
ATT06685,DLI24SDA000029,2024-09-14,Present,no,No
ATT03549,DLI23SDA000035,2025-05-10,Present,N,No
ATT10494,DLI25SDA000070,2026-04-18,PRESENT,No,no
ATT04255,DLI23SDA000050,2024-10-31,Present,No,NO
ATT01030,DLI22SDA000039,2024-08-24,Present,No,NO
ATT05558,DLI24SDA000007,2024-08-08,Absent,No,No
ATT06661,DLI24SDA000028,2025-10-16,Present,NO,No
ATT10827,DLI23SDA009850,2025-10-16,Present,Y,Y
ATT08566,DLI24SDA000066,2024-08-04,absent,N,no
ATT10000,DLI25SDA000050,2025-09-21,Present,No,No
ATT09884,DLI25SDA000045,2025-11-15,Present,NO,no
ATT03725,DLI23SDA000039,2024-10-20,Present,No,No
ATT06213,DLI24SDA000019,2026-04-18,Present,No,NO
ATT03871,DLI23SDA000042,2024-10-31,Present,no,no
ATT10384,DLI25SDA000066,2025-09-21,Present,No,NO
ATT09821,DLI25SDA000042,2026-03-28,PRESENT,No,NO
ATT02024,DLI23SDA000003,2026-01-17,Present,No,N
ATT08612,DLI24SDA000066,2026-05-02,Present,NO,No
ATT01007,DLI22SDA000038,2024-09-22,Absent,No,NO
ATT07660,DLI24SDA000048,2024-10-31,Present,NO,No
ATT03222,DLI23SDA000028,2025-12-08,Present,N,No
ATT03752,DLI23SDA000039,2026-01-17,Present,No,N
ATT05402,DLI24SDA000003,2026-07-18,Present,N,no
ATT10813,DLI25SDA009233,2025-01-05,Absent,No,Y
ATT00850,DLI22SDA000032,2024-10-31,present,no,N
ATT10542,DLI26SDA000006,2026-07-25,Present,No,NO
ATT10186,DLI25SDA000057,2026-07-11,Present,No,no
ATT06152,DLI24SDA000018,2025-11-15,present,NO,N
ATT00426,DLI22SDA000016,2025-02-01,Present,no,No
ATT07655,DLI24SDA000048,2024-09-22,Present,N,NO
ATT07651,DLI24SDA000048,2024-08-24,Present,NO,No
ATT01660,DLI22SDA000062,2024-10-31,Present,N,N
ATT00738,DLI22SDA000028,2024-10-04,Present,NO,No
ATT09717,DLI25SDA000038,2025-12-08,Present,No,N
ATT06884,DLI24SDA000033,2024-08-08,present,NO,NO
ATT07174,DLI24SDA000038,2026-01-03,Present,N,no
ATT02417,DLI23SDA000011,2026-05-02,Present,N,no
ATT04136,DLI23SDA000047,2026-01-17,Present,N,No
ATT08769,DLI24SDA000069,2026-07-25,Present,No,No
ATT10537,DLI26SDA000005,2026-07-11,PRESENT,No,NO
ATT09328,DLI25SDA000022,2025-09-21,Present,no,N
ATT07750,DLI24SDA000050,2024-08-04,Present,N,NO
ATT01758,DLI22SDA000066,2024-08-17,Present,NO,NO
ATT09209,DLI25SDA000017,2025-09-28,Present,No,No
ATT04052,DLI23SDA000046,2024-08-08,Absent,No,NO
ATT03085,DLI23SDA000025,2026-03-21,Present,No,NO
ATT04032,DLI23SDA000045,2025-09-06,Present,no,No
ATT06925,DLI24SDA000033,2026-03-21,Present,N,No
ATT05099,DLI23SDA000067,2026-02-08,Present,N,NO
ATT09447,DLI25SDA000027,2025-09-06,Present,no,no
ATT05975,DLI24SDA000015,2024-10-20,Absent,No,NO
ATT10867,DLI23SDA009970,2026-07-18,Absent,No,Yes
ATT01844,DLI22SDA000069,2024-09-22,Present,N,N
ATT02248,DLI23SDA000008,2025-03-02,Present,No,N
ATT10660,DLI26SDA000046,2026-07-11,Present,N,NO
ATT01340,DLI22SDA000050,2024-12-07,Present,yes,No
ATT01374,DLI22SDA000051,2025-04-12,Present,No,no
ATT02190,DLI23SDA000007,2024-10-26,Present,no,No
ATT05221,DLI23SDA000070,2025-01-05,Present,No,No
ATT10635,DLI26SDA000037,2026-07-25,Present,no,no
ATT09208,DLI25SDA000017,2025-09-21,Present,No,no
ATT10329,DLI25SDA000063,2026-05-17,Present,No,No
ATT04129,DLI23SDA000047,2025-09-21,Present,No,N
ATT05342,DLI24SDA000002,2026-02-08,Present,No,No
ATT09901,DLI25SDA000046,2025-08-17,Present,no,No
ATT10727,DLI26SDA000068,2026-07-18,ABSENT,NO,No
ATT10751,DLI25SDA008947,2026-02-08,PRESENT,Y,No
ATT02767,DLI23SDA000019,2024-10-31,Present,N,No
ATT08606,DLI24SDA000066,2026-02-08,Present,no,N
ATT00826,DLI22SDA000031,2024-11-30,Present,N,NO
ATT08476,DLI24SDA000064,2024-10-31,Present,No,NO
ATT01817,DLI22SDA000068,2024-09-22,Present,no,N
ATT01529,DLI22SDA000057,2024-12-07,Present,N,No
ATT10849,DLI25SDA009720,2026-02-08,PRESENT,No,N
ATT00567,DLI22SDA000021,2025-05-10,PRESENT,No,NO
ATT10628,DLI26SDA000035,2026-07-18,Present,NO,No
ATT02702,DLI23SDA000017,2026-03-28,Present,No,No
ATT04792,DLI23SDA000061,2025-03-02,Present,NO,N
ATT06399,DLI24SDA000023,2025-05-10,Present,no,No
ATT01875,DLI22SDA000070,2024-10-26,Present,N,No
ATT02644,DLI23SDA000016,2025-10-16,Present,no,NO
ATT05956,DLI24SDA000014,2026-03-21,Present,N,No
ATT04434,DLI23SDA000053,2026-05-17,P,No,no
ATT02439,DLI23SDA000012,2025-02-01,Present,NO,no
ATT05629,DLI24SDA000008,2025-03-02,Present,No,No
ATT07374,DLI24SDA000042,2025-10-05,Present,N,no
ATT05523,DLI24SDA000006,2024-12-15,Present,No,NO
ATT08602,DLI24SDA000066,2026-01-03,Present,Y,N
ATT08339,DLI24SDA000061,2025-08-24,Present,N,No
ATT01801,DLI22SDA000067,2025-01-05,Present,no,No
ATT07079,DLI24SDA000036,2026-03-28,Present,No,no
ATT03866,DLI23SDA000042,2024-09-22,Present,No,No
ATT07773,DLI24SDA000050,2025-04-12,Present,No,N
ATT01641,DLI22SDA000061,2025-02-01,Present,no,No
ATT08878,DLI25SDA000003,2026-01-03,Present,No,N
ATT09856,DLI25SDA000044,2025-09-21,Present,No,No
ATT08147,DLI24SDA000057,2026-02-08,Present,No,No
ATT08647,DLI24SDA000067,2025-09-21,Present,No,No
ATT00861,DLI22SDA000032,2025-04-12,P,N,No
ATT04204,DLI23SDA000049,2024-10-13,Present,N,No
ATT06176,DLI24SDA000019,2024-09-22,Present,N,no
ATT04669,DLI23SDA000058,2026-03-21,Present,N,No
ATT09768,DLI25SDA000040,2026-01-24,Present,no,No
ATT00400,DLI22SDA000015,2025-03-02,P,No,No
ATT00008,DLI22SDA000001,2024-09-22,Present,Yes,N
ATT04866,DLI23SDA000062,2026-05-17,Present,no,NO
ATT01206,DLI22SDA000045,2024-12-15,Present,No,N
ATT07489,DLI24SDA000044,2026-04-25,Present,No,No
ATT08152,DLI24SDA000057,2026-04-25,Present,N,No
ATT02276,DLI23SDA000009,2024-08-08,present,No,No
ATT10173,DLI25SDA000057,2025-12-08,Present,No,NO
ATT00398,DLI22SDA000015,2025-01-26,Present,N,No
ATT08375,DLI24SDA000062,2024-11-10,P,NO,No
ATT02526,DLI23SDA000014,2024-10-26,P,no,No
ATT07420,DLI24SDA000043,2025-08-17,Present,no,No
ATT10069,DLI25SDA000053,2025-08-17,Present,No,No
ATT07682,DLI24SDA000048,2025-11-15,Present,N,No
ATT02420,DLI23SDA000012,2024-08-08,present,No,No
ATT07613,DLI24SDA000047,2024-12-07,PRESENT,No,no
ATT10985,DLI24SDA000058,2026-07-18,Present,No,No
ATT10986,DLI23SDA000002,2026-04-18,Present,No,No
ATT10987,DLI26SDA000062,2026-05-17,Present,No,No
ATT10988,DLI23SDA000068,2026-05-17,Present,No,No
ATT10989,DLI23SDA000052,2026-04-18,Present,No,No
ATT10990,DLI24SDA000032,2026-03-28,Present,No,No
ATT10991,DLI24SDA000064,2026-01-17,Present,No,No
ATT10992,DLI24SDA000062,2026-01-03,Present,No,No
ATT10993,DLI22SDA000034,2026-05-17,Present,No,No
ATT10994,DLI26SDA000049,2026-07-18,Present,No,No
ATT10995,DLI24SDA000007,2026-05-02,Present,No,No
ATT10996,DLI26SDA000056,2026-01-03,Present,No,No
ATT10997,DLI24SDA000028,2026-01-31,Present,No,No
ATT10998,DLI26SDA000020,2026-01-17,Present,No,No
ATT10999,DLI24SDA000040,2026-05-02,Present,No,No
ATT11000,DLI23SDA000044,2026-03-28,Present,No,No
ATT11001,DLI22SDA000001,2026-01-03,Present,No,No
ATT11002,DLI25SDA000033,2026-04-25,Present,No,No
ATT11003,DLI25SDA000001,2026-02-08,Present,No,No
ATT11004,DLI24SDA000047,2026-07-11,Present,No,No
ATT11005,DLI24SDA000003,2026-01-24,Present,No,No
ATT11006,DLI23SDA000049,2026-04-18,Present,No,No
ATT11007,DLI25SDA000068,2026-02-08,Present,No,No
ATT11008,DLI26SDA000056,2026-01-31,Present,No,No
ATT11009,DLI22SDA000042,2026-01-17,Present,No,No
ATT11010,DLI24SDA000019,2026-07-25,Present,No,No
ATT11011,DLI22SDA000009,2026-02-28,Present,No,No
ATT11012,DLI24SDA000019,2026-03-21,Present,No,No
ATT11013,DLI23SDA000050,2026-02-28,Present,No,No
ATT11014,DLI24SDA000014,2026-01-31,Present,No,No
ATT11015,DLI26SDA000024,2026-05-17,Present,No,No
ATT11016,DLI24SDA000028,2026-05-17,Present,No,No
ATT11017,DLI26SDA000021,2026-03-21,Present,No,No
ATT11018,DLI24SDA000002,2026-01-24,Present,No,No
ATT11019,DLI22SDA000053,2026-01-03,Present,No,No
ATT11020,DLI25SDA000055,2026-01-31,Present,No,No
ATT11021,DLI24SDA000034,2026-07-18,Present,No,No
ATT11022,DLI26SDA000006,2026-04-25,Present,No,No
ATT11023,DLI23SDA000065,2026-03-21,Present,No,No
ATT11024,DLI25SDA000061,2026-03-21,Present,No,No
ATT11025,DLI24SDA000007,2026-07-25,Present,No,No
ATT11026,DLI22SDA000007,2026-04-18,Present,No,No
ATT11027,DLI25SDA000050,2026-05-17,Present,No,No
ATT11028,DLI24SDA000044,2026-05-17,Present,No,No
ATT11029,DLI26SDA000060,2026-07-25,Present,No,No
ATT11030,DLI23SDA000009,2026-01-24,Present,No,No
ATT11031,DLI23SDA000015,2026-04-18,Present,No,No
ATT11032,DLI25SDA000054,2026-02-08,Present,No,No
ATT11033,DLI24SDA000011,2026-03-28,Present,No,No
ATT11034,DLI23SDA000028,2026-05-02,Present,No,No
ATT11035,DLI23SDA000045,2026-01-24,Present,No,No
ATT11036,DLI23SDA000015,2026-03-21,Present,No,No
ATT11037,DLI26SDA000039,2026-05-02,Present,No,No
ATT11038,DLI26SDA000049,2026-04-18,Present,No,No
ATT11039,DLI24SDA000021,2026-01-24,Present,No,No
ATT11040,DLI26SDA000039,2026-04-25,Present,No,No
ATT11041,DLI26SDA000050,2026-02-28,Present,No,No
ATT11042,DLI22SDA000044,2026-02-28,Present,No,No
ATT11043,DLI24SDA000002,2026-01-17,Present,No,No
ATT11044,DLI22SDA000017,2026-05-17,Present,No,No
ATT11045,DLI25SDA000058,2026-03-21,Present,No,No
ATT11046,DLI23SDA000070,2026-05-17,Present,No,No
ATT11047,DLI22SDA000027,2026-07-11,Present,No,No
ATT11048,DLI26SDA000067,2026-01-03,Present,No,No
ATT11049,DLI24SDA000060,2026-01-03,Present,No,No
ATT11050,DLI26SDA000025,2026-03-28,Present,No,No
ATT11051,DLI25SDA000030,2026-02-08,Present,No,No
ATT11052,DLI22SDA000049,2026-05-17,Present,No,No
ATT11053,DLI26SDA000032,2026-04-25,Present,No,No
ATT11054,DLI23SDA000008,2026-01-17,Present,No,No
ATT11055,DLI26SDA000059,2026-01-03,Present,No,No
ATT11056,DLI22SDA000035,2026-01-17,Present,No,No
ATT11057,DLI22SDA000056,2026-07-11,Present,No,No
ATT11058,DLI25SDA000013,2026-07-18,Present,No,No
ATT11059,DLI23SDA000005,2026-05-02,Present,No,No
ATT11060,DLI25SDA000058,2026-07-18,Present,No,No
ATT11061,DLI22SDA000025,2026-01-24,Present,No,No
ATT11062,DLI24SDA000039,2026-05-17,Present,No,No
ATT11063,DLI24SDA000061,2026-02-28,Present,No,No
ATT11064,DLI22SDA000060,2026-02-08,Present,No,No
ATT11065,DLI26SDA000024,2026-07-18,Present,No,No
ATT11066,DLI26SDA000018,2026-05-17,Present,No,No
ATT11067,DLI22SDA000003,2026-05-02,Present,No,No
ATT11068,DLI23SDA000049,2026-05-02,Present,No,No
ATT11069,DLI26SDA000055,2026-04-25,Present,No,No
ATT11070,DLI26SDA000066,2026-07-18,Present,No,No
ATT11071,DLI25SDA000024,2026-05-02,Present,No,No
ATT11072,DLI26SDA000034,2026-01-03,Present,No,No
ATT11073,DLI22SDA000020,2026-03-28,Present,No,No
ATT11074,DLI26SDA000033,2026-02-08,Present,No,No
ATT11075,DLI23SDA000019,2026-01-24,Present,No,No
ATT11076,DLI22SDA000008,2026-01-17,Present,No,No
ATT11077,DLI24SDA000029,2026-07-18,Present,No,No
ATT11078,DLI22SDA000035,2026-03-21,Present,No,No
ATT11079,DLI23SDA000013,2026-05-02,Present,No,No
ATT11080,DLI26SDA000025,2026-01-17,Present,No,No
ATT11081,DLI26SDA000045,2026-05-02,Present,No,No
ATT11082,DLI26SDA000016,2026-04-25,Present,No,No
ATT11083,DLI24SDA000039,2026-03-28,Present,No,No
ATT11084,DLI23SDA000016,2026-07-25,Present,No,No
ATT11085,DLI23SDA000059,2026-02-28,Present,No,No
ATT11086,DLI26SDA000063,2026-03-28,Present,No,No
ATT11087,DLI25SDA000016,2026-01-03,Present,No,No
ATT11088,DLI25SDA000067,2026-04-18,Present,No,No
ATT11089,DLI24SDA000047,2026-01-31,Present,No,No
ATT11090,DLI26SDA000023,2026-04-25,Present,No,No
ATT11091,DLI24SDA000009,2026-07-11,Present,No,No
ATT11092,DLI25SDA000023,2026-02-08,Present,No,No
ATT11093,DLI26SDA000060,2026-01-24,Present,No,No
ATT11094,DLI22SDA000051,2026-02-28,Present,No,No
ATT11095,DLI22SDA000068,2026-07-25,Present,No,No
ATT11096,DLI22SDA000062,2026-05-17,Present,No,No
ATT11097,DLI22SDA000068,2026-07-18,Present,No,No
ATT11098,DLI26SDA000001,2026-01-03,Present,No,No
ATT11099,DLI26SDA000041,2026-03-21,Present,No,No
ATT11100,DLI24SDA000046,2026-07-11,Present,No,No
ATT11101,DLI24SDA000025,2026-05-17,Present,No,No
ATT11102,DLI26SDA000018,2026-01-03,Present,No,No
ATT11103,DLI22SDA000008,2026-04-25,Present,No,No
ATT11104,DLI22SDA000020,2026-03-28,Present,No,No
ATT11105,DLI26SDA000035,2026-01-17,Present,No,No
ATT11106,DLI23SDA000039,2026-02-08,Present,No,No
ATT11107,DLI24SDA000049,2026-01-03,Present,No,No
ATT11108,DLI25SDA000068,2026-05-02,Present,No,No
ATT11109,DLI25SDA000018,2026-02-08,Present,No,No
ATT11110,DLI24SDA000066,2026-01-17,Present,No,No
ATT11111,DLI24SDA000003,2026-01-31,Present,No,No
ATT11112,DLI22SDA000062,2026-02-08,Present,No,No
ATT11113,DLI22SDA000055,2026-02-28,Present,No,No
ATT11114,DLI23SDA000048,2026-07-18,Present,No,No
ATT11115,DLI22SDA000050,2026-03-21,Present,No,No
ATT11116,DLI23SDA000010,2026-07-11,Present,No,No
ATT11117,DLI24SDA000018,2026-05-17,Present,No,No
ATT11118,DLI22SDA000017,2026-07-18,Present,No,No
ATT11119,DLI25SDA000008,2026-01-31,Present,No,No
ATT11120,DLI22SDA000014,2026-07-25,Present,No,No
ATT11121,DLI23SDA000026,2026-01-17,Present,No,No
ATT11122,DLI26SDA000051,2026-03-28,Present,No,No
ATT11123,DLI25SDA000060,2026-07-18,Present,No,No
ATT11124,DLI25SDA000025,2026-01-24,Present,No,No
ATT11125,DLI26SDA000026,2026-01-03,Present,No,No
ATT11126,DLI22SDA000053,2026-07-25,Present,No,No
ATT11127,DLI25SDA000009,2026-03-28,Present,No,No
ATT11128,DLI23SDA000015,2026-01-03,Present,No,No
ATT11129,DLI26SDA000070,2026-07-25,Present,No,No
ATT11130,DLI23SDA000059,2026-07-18,Present,No,No
ATT11131,DLI22SDA000068,2026-01-03,Present,No,No
ATT11132,DLI24SDA000067,2026-05-17,Present,No,No
ATT11133,DLI24SDA000026,2026-01-31,Present,No,No
ATT11134,DLI25SDA000007,2026-07-11,Present,No,No
ATT11135,DLI25SDA000069,2026-04-18,Present,No,No
ATT11136,DLI26SDA000022,2026-03-28,Present,No,No
ATT11137,DLI24SDA000052,2026-07-25,Present,No,No
ATT11138,DLI23SDA000012,2026-02-28,Present,No,No
ATT11139,DLI26SDA000020,2026-04-25,Present,No,No
ATT11140,DLI22SDA000017,2026-01-17,Present,No,No
ATT11141,DLI24SDA000066,2026-01-03,Present,No,No
ATT11142,DLI26SDA000025,2026-01-24,Present,No,No
ATT11143,DLI25SDA000007,2026-01-17,Present,No,No
ATT11144,DLI25SDA000011,2026-04-25,Present,No,No
ATT11145,DLI22SDA000022,2026-03-28,Present,No,No
ATT11146,DLI23SDA000030,2026-04-18,Present,No,No
ATT11147,DLI23SDA000048,2026-01-24,Present,No,No
ATT11148,DLI25SDA000025,2026-04-18,Present,No,No
ATT11149,DLI22SDA000068,2026-04-18,Present,No,No
ATT11150,DLI24SDA000042,2026-07-18,Present,No,No
ATT11151,DLI25SDA000071,2026-01-03,Present,No,No
ATT11152,DLI26SDA000067,2026-01-31,Present,No,No
ATT11153,DLI22SDA000017,2026-02-08,Present,No,No
ATT11154,DLI22SDA000025,2026-07-11,Present,No,No
ATT11155,DLI25SDA000031,2026-01-17,Present,No,No
ATT11156,DLI24SDA000019,2026-01-03,Present,No,No
ATT11157,DLI24SDA000066,2026-03-28,Present,No,No
ATT11158,DLI22SDA000022,2026-02-08,Present,No,No
ATT11159,DLI23SDA000058,2026-01-03,Present,No,No
ATT11160,DLI26SDA000053,2026-07-18,Present,No,No
ATT11161,DLI22SDA000048,2026-04-18,Present,No,No
ATT11162,DLI22SDA000025,2026-03-21,Present,No,No
ATT11163,DLI22SDA000014,2026-03-21,Present,No,No
ATT11164,DLI23SDA000003,2026-01-31,Present,No,No
ATT11165,DLI22SDA000047,2026-03-21,Present,No,No
ATT11166,DLI23SDA000026,2026-07-18,Present,No,No
ATT11167,DLI23SDA000064,2026-02-08,Present,No,No
ATT11168,DLI23SDA000045,2026-01-31,Present,No,No
ATT11169,DLI24SDA000018,2026-03-28,Present,No,No
ATT11170,DLI26SDA000011,2026-07-18,Present,No,No
ATT11171,DLI24SDA000038,2026-07-25,Present,No,No
ATT11172,DLI25SDA000050,2026-03-21,Present,No,No
ATT11173,DLI26SDA000011,2026-04-18,Present,No,No
ATT11174,DLI25SDA000050,2026-03-21,Present,No,No
ATT11175,DLI25SDA000037,2026-01-24,Present,No,No
ATT11176,DLI23SDA000046,2026-07-18,Present,No,No
ATT11177,DLI25SDA000038,2026-02-08,Present,No,No
ATT11178,DLI25SDA000018,2026-01-03,Present,No,No
ATT11179,DLI24SDA000005,2026-01-24,Present,No,No
ATT11180,DLI23SDA000024,2026-03-21,Present,No,No
ATT11181,DLI26SDA000038,2026-02-28,Present,No,No
ATT11182,DLI26SDA000018,2026-04-25,Present,No,No
ATT11183,DLI26SDA000019,2026-03-28,Present,No,No
ATT11184,DLI26SDA000009,2026-04-18,Present,No,No
ATT11185,DLI25SDA000060,2026-03-21,Present,No,No
ATT11186,DLI25SDA000006,2026-07-11,Present,No,No
ATT11187,DLI22SDA000031,2026-01-24,Present,No,No
ATT11188,DLI26SDA000058,2026-02-28,Present,No,No
ATT11189,DLI22SDA000016,2026-02-28,Present,No,No
ATT11190,DLI25SDA000038,2026-03-21,Present,No,No
ATT11191,DLI25SDA000052,2026-01-24,Present,No,No
ATT11192,DLI23SDA000049,2026-01-24,Present,No,No
ATT11193,DLI22SDA000005,2026-03-21,Present,No,No
ATT11194,DLI23SDA000051,2026-04-18,Present,No,No
ATT11195,DLI23SDA000018,2026-02-28,Present,No,No
ATT11196,DLI23SDA000039,2026-01-31,Present,No,No
ATT11197,DLI22SDA000042,2026-04-25,Present,No,No
ATT11198,DLI26SDA000029,2026-04-25,Present,No,No
ATT11199,DLI25SDA000055,2026-07-18,Present,No,No
ATT11200,DLI25SDA000005,2026-07-25,Present,No,No
ATT11201,DLI26SDA000053,2026-01-24,Present,No,No
ATT11202,DLI25SDA000036,2026-05-02,Present,No,No
ATT11203,DLI25SDA000036,2026-05-17,Present,No,No
ATT11204,DLI22SDA000016,2026-07-11,Present,No,No
ATT11205,DLI26SDA000004,2026-01-24,Present,No,No
ATT11206,DLI23SDA000061,2026-03-28,Present,No,No
ATT11207,DLI25SDA000071,2026-07-25,Present,No,No
ATT11208,DLI26SDA000019,2026-07-11,Present,No,No
ATT11209,DLI23SDA000019,2026-07-11,Present,No,No
ATT11210,DLI23SDA000026,2026-04-18,Present,No,No
